-0.75959,-0.47352,0.058167,0.80405,-0.91639,-0.011436,0.054333,0.00535,1.506,-1.3338,1.5582,1.6136,0
-0.75959,-0.47775650429642064,0.06219028691450279,0.8021644691247493,-0.877932939973017,-0.04904133270771477,-0.016250502500235527,0.006290200015338458,1.383,-1.4568,1.4352,1.4906,0
-0.75959,-0.4819930085928413,0.06621357382900558,0.799857977914702,-0.8246688761976372,-0.11534994754454406,-0.06596933105832323,0.00680047578090133,1.26,-1.5798,1.3122,1.3676,0
-0.75959,-0.4862295128892619,0.07023686074350838,0.796787947869816,-0.75419942612874,-0.2138314622956955,-0.09444762108270316,0.0070034624504135045,1.137,-1.7028,1.1892,1.2446,0
-0.7594830532161145,-0.4902012260673652,0.0741596798615024,0.7927183005013291,-0.6759853706211222,-0.32233180803590233,-0.11500481294463433,0.006975265984320873,1.0163329902386113,-1.8171357851440617,1.0702666538931704,1.128530551201369,0
-0.7583286671604635,-0.4923279113946121,0.07762330435925352,0.7881017157799542,-0.605699699401569,-0.4099208273048179,-0.14346177385941977,0.006769629572245025,0.9022831124878734,-1.8684638651973455,0.9749299816761441,1.0584892656143734,0
-0.7567459961143667,-0.493504604976195,0.08070711513688074,0.7834678792624635,-0.5473669880416395,-0.47227376920060454,-0.18062634193327873,0.006454072776976624,0.7967522811063317,-1.8882449818547238,0.8950550809365928,1.0130522183150037,0
-0.7550434585778947,-0.49419555738840554,0.08347133054830895,0.7790592440891069,-0.4994813586547082,-0.5149575375853216,-0.22289468091429787,0.006073998256369263,0.7001139647154399,-1.8927215042200933,0.8260157940843027,0.9809766664110392,0
-0.7533502211530954,-0.4946137084493313,0.08595993957224014,0.7749546430381558,-0.4600179454581044,-0.5433347793912806,-0.26734065227803616,0.005660328271167515,0.6119616159786647,-1.8892554979193492,0.7653117151811141,0.956994402878192,0
-0.7517215585448407,-0.49486557535088754,0.08820707614305903,0.7711697764812175,-0.427321798510513,-0.5613382774664207,-0.3120570024632635,0.0052342254522233156,0.5316555127433481,-1.8814606066103026,0.7114070900164523,0.9383878161165841,0
-0.7501812059221941,-0.49501018701803134,0.0902405110010595,0.7676964443853822,-0.4001070729559574,-0.5717858635573582,-0.3558453245203284,0.004810121863267368,0.45852037759140074,-1.871286985756837,0.6632418815895164,0.9235915102450436,0
-0.7487382901615106,-0.49508308637175574,0.0920835391043398,0.764517420055948,-0.37736542545077584,-0.5767261928186904,-0.3979655613247822,0.004397725896966085,0.39191062697467516,-1.8598684362109188,0.6200225548828179,0.9116196358809363,0
-0.7473947098635413,-0.49510707329228854,0.0937561011953074,0.7616124385610266,-0.3582931460227309,-0.5776751411484601,-0.43797579317636937,0.004003389060852287,0.33123004678394974,-1.8479003487679362,0.5811221184697019,0.901807579546311,0
-0.7461486400688243,-0.4950974901042604,0.09527550947392228,0.7589607384329079,-0.342241058484811,-0.5757700221295182,-0.4756311117634568,0.00363105887187636,0.27593536761812937,-1.835824912567362,0.5460268865024509,0.8936835685483148,0
-0.7449963174133873,-0.4950650393573428,0.09665694847791202,0.7565421659742003,-0.32867998411251703,-0.5718720742597498,-0.5108183653245508,0.0032829562948929044,0.22553412649858595,-1.8239293847001363,0.514305402113147,0.8868993396852982,0
-0.7439329996166003,-0.49501738850160953,0.097913838181675,0.7543376433002061,-0.31717607697874495,-0.5666367167379404,-0.543512996431848,0.002960065022320474,0.17958066935038883,-1.8124017385833813,0.48558888609180995,0.8811900446751857,0
-0.7429535016753612,-0.494960134771242,0.09905810754518572,0.7523293423913959,-0.30737250081714956,-0.560563201967678,-0.5737499001706846,0.002662489196207391,0.1376717661161228,-1.8013639005832154,0.4595581600102605,0.8763497055226341,0
-0.7420525032235421,-0.4948974124190556,0.10010040715304908,0.7505007199374661,-0.29897534280250293,-0.5540306598038217,-0.6016034358550891,0.0023897172391382517,0.09944239255384439,-1.7908924974502398,0.4359344455616834,0.8722154495419112,0
-0.7412247268783152,-0.49483229021147646,0.10105027888226822,0.7488364861867152,-0.2917424905827464,-0.547324867607535,-0.6271735532832753,0.0021408174800832775,0.06456186665935901,-1.781032303698554,0.41447260989508394,0.8686569530657055,0
